date_hour,avg_compile_time,avg_queue_time,avg_execution_time,avg_cluster_size,total_cached_queries,total_aborted_queries,avg_mbytes_scanned,avg_mbytes_spilled,avg_joins,avg_scans,avg_aggregations,total_queries
20240314 00,3984.0447077470235,1892.8067714035938,3842.9012977533334,8.061388643285195,13629,785,11202.275256321962,13249.456034842327,0.5150867007868001,1.1293849039628583,1.8507541228494555,117819
20240314 01,3617.035233285233,1711.9552961154743,3367.948061982594,8.40044728595977,17190,896,5146.780795770047,5170.827361995754,0.5319634897049459,1.1074166843557631,1.9402674591381872,117775
20240314 02,3737.019073030932,623.2549840406049,3732.64955610207,8.250503368216958,12731,823,9367.141003097213,5509.593306024578,0.4629183890604015,1.1105645963057924,1.9693370310292502,114666
20240314 03,3771.8313834574165,425.43554551932846,3757.4159810463384,7.927640250029362,9535,838,11166.655340501791,9949.873794162826,0.4869277114008866,1.127715102773639,1.9578910349550684,108053
20240314 04,3915.010107397082,604.7568162441494,4065.379769630957,8.395659889710698,9744,952,8228.007287690249,6196.107243071737,0.4523602387207906,1.100534163868251,2.0058288239695163,114946
20240314 05,3636.1518766743607,905.0663637043376,3683.866832271304,8.06954224239283,11747,887,8080.800803716957,4231.650570470428,0.5511560477539525,1.1609743534357424,2.043334136432743,120367
20240314 06,3729.9698060630994,912.8137244854386,3958.885387308908,6.73276140772215,9353,850,8940.363622727828,4299.689934471412,0.4671705525664019,1.1210094798872663,2.061123921769579,117090
20240314 07,3781.527813618769,858.5864830920164,3746.525099330948,6.020923036977735,15763,927,6383.136976824628,3392.9031294944384,0.4403658854475225,1.067315971152555,1.8236056146670143,126597
20240314 08,3570.5364715345972,1070.6156854195904,3552.725096398839,5.929674336830624,14152,978,6967.738012977164,2713.1755517592715,0.441016173204529,1.099539465616612,2.0670908669764145,146786
20240314 09,3141.1716047662185,1036.1865513259665,3284.3268115521323,6.109736596633057,10793,796,5864.98177827182,2921.9669265080415,0.4514027312781014,1.1454789412910675,2.136654216579903,155019
20240314 10,4275.451928621523,1559.4382169593805,4293.101242492386,6.897771354681677,11442,824,6862.749461408767,3824.185837392282,0.45818507870541686,1.1553400130938487,2.109589820955851,140524
20240314 11,3770.3483078089353,896.1797384098246,3868.1824142177256,7.119061379272126,12186,830,9718.496941303729,3373.0033546991367,0.5660931207774487,1.2459879522082071,2.1729290777781474,150235
20240314 12,4181.184942400939,863.6038050780546,4157.617622207139,7.560906920438496,14089,758,11164.62701171225,3194.8469356948776,0.5843710609061821,1.2305209646364605,2.148740182566177,144386
20240314 13,3817.290533658195,777.0068957042798,3758.542368103392,6.970654523286102,14635,821,8057.031869298036,3782.9113187834714,0.5275286056076388,1.1875718302529148,2.129905238277664,138347
20240314 14,3983.641004281692,476.648215916092,4182.114059635241,8.490230555306361,13919,974,7588.84740443267,4426.797087632563,0.5227844624737417,1.219493909545053,2.0491393196208403,134719
20240314 15,2658.279318172239,414.40237375965967,2875.4052249867054,5.408014070994564,9992,770,6958.630583302206,2972.40377501717,0.3999298507631558,1.1680130794383534,2.097111435457045,176766
20240314 16,1692.9354719496341,114.01245890456384,1755.8122510982469,3.758703198653773,12802,876,3935.8170238897033,2397.0926006629425,0.20443657012199937,1.0711247122135164,1.997634545115762,316641
20240314 17,2893.933134063254,217.10813345178167,3100.032659658474,5.575331816593326,10360,979,7016.541730602442,3917.4643805457335,0.4120274405290692,1.1710899713749876,2.1189110156944033,162096
20240314 18,2681.3204228306163,148.5734514871882,3017.566442960147,5.009994342824816,8722,931,5065.3200387297975,3170.4890875417273,0.34953966720115537,1.1370060846757495,2.137887460046086,188342
20240314 19,3337.6589875016994,300.0047994639749,3358.1583823111714,6.664748753356348,11573,782,6809.422723019973,5065.875881706871,0.444310923696534,1.039364344133948,2.079376870807752,137307
20240314 20,3325.1372069673025,384.1818095328703,3576.3908490424997,6.523072854687293,9064,766,6204.607681998262,4215.743980029161,0.4464166791252701,1.0192179621349062,2.0991138535140057,147154
20240314 21,3085.0964337349396,229.7482722949383,3058.478031924829,6.32974412307913,13995,830,7679.671765481647,2947.457094245313,0.5241735032542636,1.169343831266792,2.1575552075401214,139202
20240314 22,3959.38125594403,354.1435929648241,3916.72202680067,6.839861256062373,12447,861,10674.521990256157,3625.761095040536,0.5143634840871022,1.1714237855946399,2.042462311557789,119400
20240314 23,3238.203440078816,898.6832885536576,3318.857460951301,6.671058210971629,10302,872,17187.293473630787,10311.657331629462,0.5381038066832639,1.2161749118785279,2.0512542417445174,121707
20240315 00,3766.1017759270817,1914.8833580585035,3716.6331773745674,6.722380231226683,13849,728,9492.381859344316,6106.031815180386,0.47102590437064934,1.1253223781809882,1.970831906881205,131445
20240315 01,2945.7547443223684,918.2646614943139,2870.574775923761,7.441766781932908,18272,892,9165.983892282758,3673.1961185222126,0.5369327239876713,1.1882098699826407,2.1011017819817903,141135
20240315 02,3601.6779407160448,418.58648956300635,3659.869256696825,7.57132308702073,16488,714,11565.929973040304,3768.657714227212,0.5033114540831412,1.1925004434983146,2.0428049790077463,135288
20240315 03,3348.907521613288,418.11622624690364,3300.931635653001,7.121924192212096,10251,795,15781.099487548663,4303.852061645717,0.5161953903779067,1.1982360352792945,2.041253460645073,116669
20240315 04,2302.110869851643,246.37087257122423,2452.9173719553382,7.910163615351864,10801,864,7728.40761326458,2893.440560526471,0.3263201811896531,0.952576787062423,1.71976695672905,201336
20240315 05,2233.1596929866846,284.81186462990684,2673.307313125009,7.476572750500656,17481,1078,6837.48579060462,2749.2184805613747,0.40769001984426884,1.0085130450469777,1.7368464677689093,205097
20240315 06,3069.6080591010186,443.89360627868035,3567.8145411782752,6.783000974784074,14073,1030,8000.948458293684,4274.323836441364,0.5015274884000358,1.1260145974205258,1.9501233494816765,156466
